日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2013-05-03,'399905,中证 500,3448.64,3459.981,3391.218,3391.218,3383.398,65.242,1.9283,3724433800,35659631511.0
2013-05-02,'399905,中证 500,3383.398,3386.279,3345.441,3354.472,3367.766,15.632,0.4642,2943853500,28077105491.0
2013-04-26,'399905,中证 500,3367.766,3438.318,3360.745,3427.146,3431.401,-63.635,-1.8545,3740291100,34801657174.0
2013-04-25,'399905,中证 500,3431.401,3494.535,3431.149,3473.015,3484.568,-53.167,-1.5258,4883644300,46953028570.0
2013-04-24,'399905,中证 500,3484.568,3489.524,3411.815,3417.401,3416.449,68.119,1.9939,4244921200,40524123383.0
2013-04-23,'399905,中证 500,3416.449,3509.743,3412.212,3509.196,3511.624,-95.175,-2.7103,4361645100,39770062432.0
2013-04-22,'399905,中证 500,3511.624,3511.715,3475.863,3478.044,3495.242,16.382,0.4687,4380969500,41273810250.0
2013-04-19,'399905,中证 500,3495.242,3498.572,3422.971,3423.443,3423.012,72.23,2.1101,4333789100,39859246220.0
2013-04-18,'399905,中证 500,3423.012,3434.045,3383.965,3396.014,3412.416,10.596,0.3105,3234672700,29865355533.0
2013-04-17,'399905,中证 500,3412.416,3412.521,3373.025,3381.606,3383.081,29.335,0.8671,2879345800,26727029858.0
2013-04-16,'399905,中证 500,3383.081,3383.314,3302.244,3313.508,3346.851,36.23,1.0825,2989388900,25812228445.0
2013-04-15,'399905,中证 500,3346.851,3382.0,3336.415,3382.0,3394.517,-47.666,-1.4042,2930810700,25580176434.0
2013-04-12,'399905,中证 500,3394.517,3434.666,3391.013,3418.296,3423.217,-28.7,-0.8384,2929498800,26198905341.0
2013-04-11,'399905,中证 500,3423.217,3453.531,3420.758,3442.932,3437.267,-14.05,-0.4088,3192556800,28642370316.0
2013-04-10,'399905,中证 500,3437.267,3455.693,3410.029,3444.459,3444.371,-7.104,-0.2062,3555170800,33103603814.0
2013-04-09,'399905,中证 500,3444.371,3449.924,3411.404,3411.404,3411.13,33.241,0.9745,3418339600,30878493181.0
2013-04-08,'399905,中证 500,3411.13,3411.375,3315.332,3354.444,3397.232,13.898,0.4091,3622082800,32252840650.0
2013-04-03,'399905,中证 500,3397.232,3438.586,3382.225,3429.887,3428.5,-31.268,-0.912,3672102000,32560825378.0
2013-04-02,'399905,中证 500,3428.5,3504.278,3419.738,3471.691,3470.96,-42.46,-1.2233,3786367600,35182736424.0
2013-04-01,'399905,中证 500,3470.96,3489.143,3448.289,3449.54,3447.285,23.675,0.6868,3295382300,30167400237.0
2013-03-29,'399905,中证 500,3447.285,3470.481,3434.569,3449.277,3448.977,-1.692,-0.0491,3155551800,28629550098.0
2013-03-28,'399905,中证 500,3448.977,3526.539,3448.665,3526.539,3552.257,-103.28,-2.9074,4125274100,37049156757.0
2013-03-27,'399905,中证 500,3552.257,3579.391,3528.309,3541.376,3543.812,8.445,0.2383,3689400200,35430083154.0
2013-03-26,'399905,中证 500,3543.812,3557.791,3504.566,3556.3,3568.523,-24.711,-0.6925,3813555100,35743324347.0
2013-03-25,'399905,中证 500,3568.523,3590.815,3550.185,3581.311,3579.92,-11.397,-0.3184,3978482600,37323613032.0
2013-03-22,'399905,中证 500,3579.92,3586.092,3549.074,3561.122,3565.02,14.9,0.4179,4281136800,38737281453.0
2013-03-21,'399905,中证 500,3565.02,3575.837,3522.143,3527.762,3527.772,37.248,1.0559,4850444100,45250505031.0
2013-03-20,'399905,中证 500,3527.772,3527.83,3432.582,3436.845,3438.072,89.7,2.609,4530861900,39767863848.0
2013-03-19,'399905,中证 500,3438.072,3442.056,3378.912,3421.737,3427.12,10.952,0.3196,3463203400,31250906003.0
2013-03-18,'399905,中证 500,3427.12,3477.929,3423.52,3461.873,3471.214,-44.094,-1.2703,3615736500,34162311552.0
2013-03-15,'399905,中证 500,3471.214,3525.532,3431.573,3466.892,3464.854,6.36,0.1836,3800305700,36029721961.0
2013-03-14,'399905,中证 500,3464.854,3482.369,3440.023,3443.776,3449.35,15.504,0.4495,2775663100,25915221081.0
2013-03-13,'399905,中证 500,3449.35,3477.098,3413.179,3473.265,3481.175,-31.825,-0.9142,3141551100,28827635231.0
2013-03-12,'399905,中证 500,3481.175,3589.72,3438.191,3570.469,3571.105,-89.93,-2.5183,4406928500,40719835241.0
2013-03-11,'399905,中证 500,3571.105,3588.705,3543.765,3568.622,3570.38,0.725,0.0203,3273366500,31010435378.0
2013-03-08,'399905,中证 500,3570.38,3626.92,3564.225,3608.896,3609.64,-39.26,-1.0876,3964923800,38381068979.0
2013-03-07,'399905,中证 500,3609.64,3651.741,3575.976,3648.28,3653.934,-44.294,-1.2122,5494145600,53496724299.0
2013-03-06,'399905,中证 500,3653.934,3654.108,3605.363,3605.363,3597.922,56.012,1.5568,5824637900,55482834943.0
2013-03-05,'399905,中证 500,3597.922,3598.013,3507.03,3516.526,3518.717,79.205,2.251,5038021500,47679030905.0
2013-03-04,'399905,中证 500,3518.717,3614.558,3496.049,3614.558,3648.422,-129.705,-3.5551,6458809000,58624532627.0
2013-03-01,'399905,中证 500,3648.422,3648.688,3603.978,3608.618,3608.199,40.223,1.1148,5017328200,47913789682.0
2013-02-28,'399905,中证 500,3608.199,3608.199,3531.895,3544.064,3535.896,72.303,2.0448,4606208900,42703449313.0
2013-02-27,'399905,中证 500,3535.896,3568.685,3506.762,3538.937,3533.204,2.692,0.0762,3823497400,36615453562.0
2013-02-26,'399905,中证 500,3533.204,3600.46,3532.271,3573.954,3587.587,-54.383,-1.5159,4338675800,41504131316.0
2013-02-25,'399905,中证 500,3587.587,3595.6,3551.37,3551.597,3548.358,39.229,1.1056,3767710200,35661833113.0
2013-02-22,'399905,中证 500,3548.358,3587.713,3543.022,3552.669,3560.317,-11.959,-0.3359,4158543800,39756230929.0
2013-02-21,'399905,中证 500,3560.317,3612.72,3531.13,3612.72,3635.375,-75.058,-2.0647,5441162500,50565195711.0
2013-02-20,'399905,中证 500,3635.375,3635.375,3553.489,3555.594,3561.357,74.018,2.0784,4425230800,41216710013.0
2013-02-19,'399905,中证 500,3561.357,3630.653,3546.723,3624.94,3627.776,-66.419,-1.8308,4842099100,42698603190.0
2013-02-18,'399905,中证 500,3627.776,3639.364,3604.013,3625.034,3608.589,19.187,0.5317,4509927800,41448241843.0
2013-02-08,'399905,中证 500,3608.589,3618.84,3553.796,3554.149,3557.667,50.922,1.4313,3792830300,36455880337.0
2013-02-07,'399905,中证 500,3557.667,3565.381,3526.032,3539.475,3544.385,13.282,0.3747,3870483400,36599179547.0
2013-02-06,'399905,中证 500,3544.385,3555.94,3521.642,3521.66,3520.646,23.739,0.6743,4230870500,38010627848.0
2013-02-05,'399905,中证 500,3520.646,3520.985,3457.429,3466.591,3484.362,36.284,1.0413,4771113300,41301298971.0
2013-02-04,'399905,中证 500,3484.362,3524.041,3467.018,3517.461,3507.709,-23.347,-0.6656,5593744600,50387987916.0
2013-02-01,'399905,中证 500,3507.709,3507.833,3462.676,3471.269,3479.638,28.071,0.8067,4792548700,42185118919.0
2013-01-31,'399905,中证 500,3479.638,3499.148,3463.202,3497.28,3500.578,-20.94,-0.5982,4859125200,43092440966.0
2013-01-30,'399905,中证 500,3500.578,3502.719,3462.368,3482.567,3482.519,18.059,0.5186,5421893000,46990705859.0
2013-01-29,'399905,中证 500,3482.519,3489.858,3447.821,3451.663,3449.794,32.725,0.9486,4928037500,45187021289.0
2013-01-28,'399905,中证 500,3449.794,3449.95,3362.216,3362.474,3364.061,85.733,2.5485,4542212100,41684784652.0
2013-01-25,'399905,中证 500,3364.061,3382.767,3346.236,3363.429,3369.732,-5.671,-0.1683,3709918600,33398507121.0
2013-01-24,'399905,中证 500,3369.732,3473.978,3344.981,3442.618,3441.745,-72.013,-2.0923,5717497000,49520340993.0
2013-01-23,'399905,中证 500,3441.745,3451.259,3393.047,3422.768,3435.434,6.311,0.1837,4335737300,38051251608.0
2013-01-22,'399905,中证 500,3435.434,3487.571,3409.843,3487.571,3491.122,-55.688,-1.5951,5347412200,47247161757.0
2013-01-21,'399905,中证 500,3491.122,3492.217,3458.873,3475.198,3464.645,26.477,0.7642,5378953200,45819878963.0
2013-01-18,'399905,中证 500,3464.645,3466.534,3406.604,3416.449,3408.022,56.623,1.6615,5111861100,44339888668.0
2013-01-17,'399905,中证 500,3408.022,3452.374,3399.663,3444.468,3450.56,-42.538,-1.2328,4741554100,41612112790.0
2013-01-16,'399905,中证 500,3450.56,3462.587,3393.714,3448.278,3450.682,-0.122,-0.0035,6290848200,55786554153.0
2013-01-15,'399905,中证 500,3450.682,3463.263,3389.783,3390.329,3384.745,65.937,1.9481,6936897000,61177582010.0
2013-01-14,'399905,中证 500,3384.745,3387.5,3262.575,3264.152,3271.179,113.566,3.4717,5675323000,49292491425.0
2013-01-11,'399905,中证 500,3271.179,3360.413,3262.831,3357.47,3356.35,-85.171,-2.5376,5130053400,42629276534.0
2013-01-10,'399905,中证 500,3356.35,3368.005,3329.927,3335.088,3334.987,21.363,0.6406,4790195800,39408457427.0
2013-01-09,'399905,中证 500,3334.987,3359.075,3303.799,3321.765,3327.04,7.947,0.2389,5092739600,43568057137.0
2013-01-08,'399905,中证 500,3327.04,3331.667,3270.765,3288.125,3288.369,38.671,1.176,5196382700,44519415792.0
2013-01-07,'399905,中证 500,3288.369,3288.653,3245.463,3253.674,3258.251,30.118,0.9244,4273112200,36303731585.0
2013-01-04,'399905,中证 500,3258.251,3304.759,3226.949,3297.043,3275.86,-17.609,-0.5375,4617085400,38348980386.0
2012-12-31,'399905,中证 500,3275.86,3275.86,3236.633,3242.961,3235.195,40.665,1.257,4741584600,38366383962.0
2012-12-28,'399905,中证 500,3235.195,3235.587,3187.094,3195.204,3199.481,35.714,1.1162,4131623000,33393660049.0
2012-12-27,'399905,中证 500,3199.481,3244.944,3198.91,3232.789,3228.675,-29.194,-0.9042,4722372400,38346715453.0
2012-12-26,'399905,中证 500,3228.675,3228.802,3183.953,3187.199,3189.088,39.587,1.2413,4680000200,37198633040.0
2012-12-25,'399905,中证 500,3189.088,3197.717,3102.609,3110.969,3117.698,71.39,2.2898,5286285200,41031778248.0
2012-12-24,'399905,中证 500,3117.698,3120.73,3090.415,3093.973,3101.074,16.624,0.5361,2908388500,24764703925.0
2012-12-21,'399905,中证 500,3101.074,3144.261,3089.086,3110.817,3108.86,-7.786,-0.2504,3914126000,32326271719.0
2012-12-20,'399905,中证 500,3108.86,3111.195,3063.324,3092.925,3099.092,9.768,0.3152,3691136700,28583134510.0
2012-12-19,'399905,中证 500,3099.092,3109.937,3074.949,3082.379,3086.584,12.508,0.4052,3687618300,28573408908.0
2012-12-18,'399905,中证 500,3086.584,3124.564,3067.862,3087.318,3091.875,-5.291,-0.1711,4699305600,35977223968.0
2012-12-17,'399905,中证 500,3091.875,3098.605,3063.486,3073.923,3066.231,25.644,0.8363,5260639300,40357746398.0
2012-12-14,'399905,中证 500,3066.231,3069.061,2939.148,2939.31,2943.276,122.955,4.1775,5254033700,38111890536.0
2012-12-13,'399905,中证 500,2943.276,2989.151,2941.552,2976.576,2982.885,-39.609,-1.3279,2677707800,19103185034.0
2012-12-12,'399905,中证 500,2982.885,2997.923,2952.386,2978.718,2982.027,0.858,0.0288,2738800700,20403664339.0
2012-12-11,'399905,中证 500,2982.027,3014.066,2978.739,2993.379,3002.231,-20.204,-0.673,3511946900,25938556397.0
2012-12-10,'399905,中证 500,3002.231,3004.542,2942.492,2950.998,2950.193,52.038,1.7639,4045053100,29732124136.0
2012-12-07,'399905,中证 500,2950.193,2954.689,2875.84,2883.164,2884.348,65.845,2.2828,3919363000,27730754040.0
2012-12-06,'399905,中证 500,2884.348,2902.072,2866.885,2884.807,2886.186,-1.838,-0.0637,2838703100,20686904909.0
2012-12-05,'399905,中证 500,2886.186,2904.653,2767.051,2775.411,2783.412,102.774,3.6924,3798793300,27297620284.0
2012-12-04,'399905,中证 500,2783.412,2786.13,2704.373,2739.499,2749.134,34.278,1.2469,2274039500,16588532383.0
2012-12-03,'399905,中证 500,2749.134,2829.835,2746.491,2816.303,2816.624,-67.49,-2.3961,2111501600,15089198013.0
2012-11-30,'399905,中证 500,2816.624,2818.042,2765.793,2773.233,2774.176,42.448,1.5301,1898035700,13340704150.0
2012-11-29,'399905,中证 500,2774.176,2822.332,2768.353,2799.959,2800.537,-26.361,-0.9413,1754478700,13291124278.0
2012-11-28,'399905,中证 500,2800.537,2854.077,2791.294,2854.077,2864.169,-63.632,-2.2217,1830114800,13693960504.0
2012-11-27,'399905,中证 500,2864.169,2960.614,2862.471,2960.614,2970.323,-106.154,-3.5738,2073907800,14693219690.0
2012-11-26,'399905,中证 500,2970.323,3006.787,2966.875,3004.171,3005.459,-35.136,-1.1691,1477589100,11500020408.0
2012-11-23,'399905,中证 500,3005.459,3019.794,2990.064,2993.168,2995.093,10.366,0.3461,1710780900,12886347198.0
2012-11-22,'399905,中证 500,2995.093,3021.305,2989.378,3021.305,3035.282,-40.189,-1.3241,1712528800,12678680975.0
2012-11-21,'399905,中证 500,3035.282,3035.282,2963.865,3000.937,3004.183,31.099,1.0352,2066991500,15144441933.0
2012-11-20,'399905,中证 500,3004.183,3031.286,3003.128,3023.076,3016.159,-11.976,-0.3971,1633255000,12339750072.0
2012-11-19,'399905,中证 500,3016.159,3016.478,2974.139,3007.681,3009.153,7.006,0.2328,1672378300,13212460320.0
2012-11-16,'399905,中证 500,3009.153,3021.788,2987.695,3021.295,3026.844,-17.691,-0.5845,1892387300,14641928881.0
2012-11-15,'399905,中证 500,3026.844,3080.688,3025.297,3066.894,3081.254,-54.41,-1.7658,2026209200,15440396351.0
2012-11-14,'399905,中证 500,3081.254,3084.382,3048.24,3069.382,3072.121,9.133,0.2973,1965778800,15234187099.0
2012-11-13,'399905,中证 500,3072.121,3136.954,3066.634,3136.954,3136.308,-64.187,-2.0466,2294675400,17735477518.0
2012-11-12,'399905,中证 500,3136.308,3139.378,3108.547,3118.108,3116.978,19.33,0.6202,2140750000,17174553318.0
2012-11-09,'399905,中证 500,3116.978,3139.676,3103.845,3123.086,3129.568,-12.59,-0.4023,2029019900,16276009057.0
2012-11-08,'399905,中证 500,3129.568,3189.465,3129.388,3183.079,3209.141,-79.573,-2.4796,2760887800,21223718886.0
2012-11-07,'399905,中证 500,3209.141,3223.59,3192.658,3210.845,3213.26,-4.119,-0.1282,2447433600,19729676920.0
2012-11-06,'399905,中证 500,3213.26,3234.982,3170.624,3233.423,3235.352,-22.092,-0.6828,2970741400,22674249724.0
2012-11-05,'399905,中证 500,3235.352,3258.988,3226.503,3244.303,3249.552,-14.2,-0.437,2911741700,22694829444.0
2012-11-02,'399905,中证 500,3249.552,3251.774,3217.078,3229.955,3228.19,21.362,0.6617,3313902500,24247934851.0
2012-11-01,'399905,中证 500,3228.19,3235.011,3169.795,3169.795,3168.097,60.093,1.8968,3313639600,24393867590.0
2012-10-31,'399905,中证 500,3168.097,3168.281,3141.139,3159.217,3160.687,7.41,0.2344,2097767600,16341035889.0
2012-10-30,'399905,中证 500,3160.687,3189.529,3154.165,3156.74,3158.943,1.744,0.0552,2260873700,16940061906.0
2012-10-29,'399905,中证 500,3158.943,3172.542,3141.355,3158.111,3163.295,-4.352,-0.1376,2072766000,15623120602.0
2012-10-26,'399905,中证 500,3163.295,3225.397,3142.278,3221.068,3226.172,-62.877,-1.949,2971747800,22194751230.0
2012-10-25,'399905,中证 500,3226.172,3282.087,3222.483,3257.725,3257.921,-31.749,-0.9745,3336196300,23592332971.0
2012-10-24,'399905,中证 500,3257.921,3273.378,3237.741,3242.875,3259.067,-1.146,-0.0352,2963966800,20884805579.0
2012-10-23,'399905,中证 500,3259.067,3303.236,3255.493,3298.446,3298.488,-39.421,-1.1951,2895234600,22952425993.0
2012-10-22,'399905,中证 500,3298.488,3301.365,3260.165,3269.038,3285.445,13.043,0.397,2452734300,19635176906.0
2012-10-19,'399905,中证 500,3285.445,3305.532,3279.248,3292.953,3294.835,-9.39,-0.285,2797590800,21762650315.0
2012-10-18,'399905,中证 500,3294.835,3301.135,3241.143,3241.268,3240.778,54.057,1.668,3460112300,26772151023.0
2012-10-17,'399905,中证 500,3240.778,3249.392,3205.533,3237.636,3233.229,7.549,0.2335,2249942900,19019541773.0
2012-10-16,'399905,中证 500,3233.229,3256.482,3211.304,3219.419,3223.189,10.04,0.3115,2248972100,20000000210.0
2012-10-15,'399905,中证 500,3223.189,3238.422,3193.991,3237.289,3240.399,-17.21,-0.5311,2353987700,19461316306.0
2012-10-12,'399905,中证 500,3240.399,3282.91,3210.602,3256.97,3248.045,-7.646,-0.2354,2821382700,22016186314.0
2012-10-11,'399905,中证 500,3248.045,3296.723,3247.596,3288.052,3296.923,-48.878,-1.4825,2919182000,24357365178.0
2012-10-10,'399905,中证 500,3296.923,3296.923,3248.827,3257.448,3265.617,31.306,0.9587,3329178800,26655324624.0
2012-10-09,'399905,中证 500,3265.617,3265.636,3185.21,3185.21,3183.365,82.252,2.5838,2987819600,25670933216.0
2012-10-08,'399905,中证 500,3183.365,3214.147,3167.677,3198.879,3199.752,-16.387,-0.5121,1948532600,16826484971.0
2012-09-28,'399905,中证 500,3199.752,3200.079,3121.578,3129.767,3141.082,58.67,1.8678,2669240400,23668348904.0
2012-09-27,'399905,中证 500,3141.082,3159.071,3062.696,3065.584,3071.989,69.093,2.2491,2694562200,22313132225.0
2012-09-26,'399905,中证 500,3071.989,3149.026,3067.381,3138.799,3144.408,-72.419,-2.3031,2086043600,17057321572.0
2012-09-25,'399905,中证 500,3144.408,3179.374,3137.838,3159.127,3167.161,-22.753,-0.7184,1973587500,17116061237.0
2012-09-24,'399905,中证 500,3167.161,3177.33,3107.367,3129.536,3143.71,23.451,0.746,2212356000,19076627109.0
2012-09-21,'399905,中证 500,3143.71,3181.268,3137.393,3153.605,3161.763,-18.053,-0.571,2375236500,20589545409.0
2012-09-20,'399905,中证 500,3161.763,3253.531,3160.676,3253.531,3255.866,-94.103,-2.8903,2679414900,22683640840.0
2012-09-19,'399905,中证 500,3255.866,3257.016,3224.075,3227.359,3224.259,31.607,0.9803,1963177200,17505786084.0
2012-09-18,'399905,中证 500,3224.259,3247.669,3210.094,3222.978,3237.704,-13.445,-0.4153,2063993200,18234715943.0
2012-09-17,'399905,中证 500,3237.704,3334.991,3237.704,3334.707,3338.038,-100.334,-3.0058,2940163900,25001902018.0
2012-09-14,'399905,中证 500,3338.038,3369.767,3308.007,3356.238,3329.299,8.739,0.2625,3491545500,30457883195.0
2012-09-13,'399905,中证 500,3329.299,3385.721,3329.299,3374.785,3376.122,-46.823,-1.3869,3393824200,30008572471.0
2012-09-12,'399905,中证 500,3376.122,3376.326,3339.712,3360.26,3350.088,26.034,0.7771,3379621100,29534141225.0
2012-09-11,'399905,中证 500,3350.088,3352.624,3324.494,3352.624,3363.605,-13.517,-0.4019,3345373900,28683714059.0
2012-09-10,'399905,中证 500,3363.605,3376.774,3330.935,3343.806,3334.66,28.945,0.868,4271761800,35613707104.0
2012-09-07,'399905,中证 500,3334.66,3365.658,3240.652,3240.652,3217.936,116.724,3.6273,5034968600,41034319462.0
2012-09-06,'399905,中证 500,3217.936,3218.282,3187.11,3187.11,3181.8,36.136,1.1357,2177679600,17474991327.0
2012-09-05,'399905,中证 500,3181.8,3193.765,3150.789,3158.013,3164.826,16.974,0.5363,2095168100,16781009476.0
2012-09-04,'399905,中证 500,3164.826,3209.879,3160.698,3202.488,3200.306,-35.48,-1.1086,2110312400,17450872140.0
2012-09-03,'399905,中证 500,3200.306,3203.846,3131.16,3135.23,3139.5,60.806,1.9368,2258340800,18953123899.0
2012-08-31,'399905,中证 500,3139.5,3148.506,3115.622,3122.528,3129.495,10.005,0.3197,1776718300,14414850875.0
2012-08-30,'399905,中证 500,3129.495,3188.763,3083.369,3174.305,3179.54,-50.045,-1.574,2606989200,21633276627.0
2012-08-29,'399905,中证 500,3179.54,3221.231,3179.54,3197.343,3200.993,-21.453,-0.6702,2089503100,17036132667.0
2012-08-28,'399905,中证 500,3200.993,3221.883,3173.754,3179.775,3184.331,16.662,0.5232,2048633400,16939907809.0
2012-08-27,'399905,中证 500,3184.331,3250.693,3184.105,3250.693,3265.749,-81.418,-2.4931,2199036100,18781113691.0
2012-08-24,'399905,中证 500,3265.749,3321.916,3265.598,3318.853,3327.99,-62.241,-1.8702,2363720100,20041931942.0
2012-08-23,'399905,中证 500,3327.99,3329.978,3289.553,3303.697,3306.111,21.879,0.6618,2204294500,19655229961.0
2012-08-22,'399905,中证 500,3306.111,3338.736,3292.429,3338.08,3335.753,-29.642,-0.8886,2191730300,19624328498.0
2012-08-21,'399905,中证 500,3335.753,3347.281,3284.058,3287.734,3289.439,46.314,1.408,2279759200,20405419018.0
2012-08-20,'399905,中证 500,3289.439,3296.363,3247.576,3270.986,3286.778,2.661,0.081,1686018800,14611756085.0
2012-08-17,'399905,中证 500,3286.778,3293.25,3252.795,3283.258,3286.828,-0.05,-0.0015,1669188100,15429219268.0
2012-08-16,'399905,中证 500,3286.828,3316.96,3278.542,3301.74,3310.839,-24.011,-0.7252,1765989000,16057256254.0
2012-08-15,'399905,中证 500,3310.839,3344.104,3308.489,3340.876,3349.585,-38.746,-1.1567,2116013800,18261086926.0
2012-08-14,'399905,中证 500,3349.585,3349.822,3263.495,3312.81,3318.1,31.485,0.9489,2708519700,23989064372.0
2012-08-13,'399905,中证 500,3318.1,3386.033,3317.044,3386.033,3395.849,-77.749,-2.2895,2773714300,24396850999.0
2012-08-10,'399905,中证 500,3395.849,3405.049,3378.536,3400.933,3405.058,-9.209,-0.2705,3112478200,25897229796.0
2012-08-09,'399905,中证 500,3405.058,3405.252,3335.133,3351.448,3356.485,48.573,1.4471,3363178200,28906016470.0
2012-08-08,'399905,中证 500,3356.485,3374.079,3335.966,3363.757,3368.252,-11.767,-0.3494,3030069400,25311833590.0
2012-08-07,'399905,中证 500,3368.252,3368.526,3331.503,3336.22,3337.267,30.985,0.9285,3401231900,27960424554.0
2012-08-06,'399905,中证 500,3337.267,3338.623,3244.981,3250.785,3259.856,77.411,2.3747,3005128800,25767448722.0
2012-08-03,'399905,中证 500,3259.856,3259.856,3193.683,3203.114,3195.863,63.993,2.0024,2185689100,18874761249.0
2012-08-02,'399905,中证 500,3195.863,3231.83,3178.997,3212.048,3216.184,-20.321,-0.6318,2052931000,17775094298.0
2012-08-01,'399905,中证 500,3216.184,3232.972,3152.314,3152.73,3159.192,56.992,1.804,1989089300,17757532534.0
2012-07-31,'399905,中证 500,3159.192,3214.171,3152.417,3211.103,3217.452,-58.26,-1.8107,2037841200,16961179457.0
2012-07-30,'399905,中证 500,3217.452,3294.648,3205.762,3280.104,3283.592,-66.14,-2.0143,2127069000,17535141746.0
2012-07-27,'399905,中证 500,3283.592,3323.0,3269.225,3312.38,3302.336,-18.744,-0.5676,2056679500,19063045422.0
2012-07-26,'399905,中证 500,3302.336,3357.787,3301.665,3329.011,3332.085,-29.749,-0.8928,2336815200,20608895672.0
2012-07-25,'399905,中证 500,3332.085,3365.205,3324.537,3350.903,3361.09,-29.005,-0.863,2280355100,19883969466.0
2012-07-24,'399905,中证 500,3361.09,3381.349,3310.948,3317.219,3337.856,23.234,0.6961,2194170400,20302401397.0
2012-07-23,'399905,中证 500,3337.856,3357.243,3310.8,3347.87,3369.913,-32.057,-0.9513,2317311100,20692129708.0
2012-07-20,'399905,中证 500,3369.913,3407.406,3362.377,3382.823,3392.656,-22.743,-0.6704,2747115200,24681547381.0
2012-07-19,'399905,中证 500,3392.656,3414.227,3335.332,3343.238,3352.848,39.808,1.1873,3319639800,29393471996.0
2012-07-18,'399905,中证 500,3352.848,3352.966,3276.317,3328.123,3334.286,18.562,0.5567,2770680500,25478419661.0
2012-07-17,'399905,中证 500,3334.286,3335.532,3282.225,3297.152,3311.089,23.197,0.7006,2312236000,23327610289.0
2012-07-16,'399905,中证 500,3311.089,3434.596,3308.644,3434.508,3435.084,-123.995,-3.6097,2914620200,30338599043.0
2012-07-13,'399905,中证 500,3435.084,3463.217,3422.335,3435.173,3450.302,-15.218,-0.4411,2431207100,25759773001.0
2012-07-12,'399905,中证 500,3450.302,3462.215,3381.83,3398.62,3404.104,46.198,1.3571,3171109700,33534183743.0
2012-07-11,'399905,中证 500,3404.104,3404.594,3352.528,3358.562,3365.665,38.439,1.1421,2125446700,22847725828.0
2012-07-10,'399905,中证 500,3365.665,3400.637,3351.556,3386.629,3398.805,-33.14,-0.975,2322305200,23212945609.0
2012-07-09,'399905,中证 500,3398.805,3478.118,3398.517,3464.018,3486.546,-87.741,-2.5166,2926749800,30228967322.0
2012-07-06,'399905,中证 500,3486.546,3487.672,3397.871,3436.306,3418.202,68.344,1.9994,2965821300,29205646760.0
2012-07-05,'399905,中证 500,3418.202,3486.809,3407.598,3486.809,3497.748,-79.546,-2.2742,2497651600,24147804836.0
2012-07-04,'399905,中证 500,3497.748,3525.16,3484.841,3519.508,3515.778,-18.03,-0.5128,2323478000,24438105462.0
2012-07-03,'399905,中证 500,3515.778,3542.511,3498.073,3507.63,3509.503,6.275,0.1788,2810215600,28467370754.0
2012-07-02,'399905,中证 500,3509.503,3528.122,3484.144,3491.753,3470.965,38.538,1.1103,2618734100,27478454672.0
2012-06-29,'399905,中证 500,3470.965,3471.704,3392.751,3413.329,3427.819,43.146,1.2587,2525431800,23306389574.0
2012-06-28,'399905,中证 500,3427.819,3495.846,3427.657,3484.227,3476.403,-48.584,-1.3975,2464760900,22602437243.0
2012-06-27,'399905,中证 500,3476.403,3518.752,3474.769,3486.515,3489.972,-13.569,-0.3888,2323327400,21639398869.0
2012-06-26,'399905,中证 500,3489.972,3500.76,3433.565,3474.164,3493.116,-3.144,-0.09,2463238100,21483353129.0
2012-06-25,'399905,中证 500,3493.116,3576.366,3491.857,3576.366,3590.837,-97.721,-2.7214,2448152900,22532215527.0
2012-06-21,'399905,中证 500,3590.837,3628.216,3569.486,3628.216,3636.09,-45.253,-1.2446,2467284800,23639187176.0
2012-06-20,'399905,中证 500,3636.09,3671.408,3630.176,3663.986,3657.958,-21.868,-0.5978,2577804300,23665268106.0
2012-06-19,'399905,中证 500,3657.958,3685.93,3652.972,3681.684,3684.727,-26.769,-0.7265,3013596800,29309582198.0
2012-06-18,'399905,中证 500,3684.727,3691.926,3662.224,3663.138,3648.994,35.733,0.9793,2620301000,26269674849.0
2012-06-15,'399905,中证 500,3648.994,3674.449,3604.09,3657.788,3652.705,-3.711,-0.1016,2782101800,27690673623.0
2012-06-14,'399905,中证 500,3652.705,3693.904,3650.031,3669.036,3674.875,-22.17,-0.6033,3056998800,30953322826.0
2012-06-13,'399905,中证 500,3674.875,3674.875,3610.636,3615.712,3608.391,66.484,1.8425,3170999200,29468855592.0
2012-06-12,'399905,中证 500,3608.391,3628.239,3594.614,3611.92,3630.314,-21.923,-0.6039,2531887500,23442262189.0
2012-06-11,'399905,中证 500,3630.314,3630.958,3554.188,3565.335,3564.158,66.156,1.8561,2678314300,26395399776.0
2012-06-08,'399905,中证 500,3564.158,3618.775,3557.04,3615.112,3581.137,-16.979,-0.4741,2618253900,24632330700.0
2012-06-07,'399905,中证 500,3581.137,3647.282,3572.494,3635.572,3600.163,-19.026,-0.5285,2562953700,24059754823.0
2012-06-06,'399905,中证 500,3600.163,3638.564,3585.527,3621.636,3617.614,-17.451,-0.4824,2540549900,24367239260.0
2012-06-05,'399905,中证 500,3617.614,3646.507,3603.374,3625.142,3621.808,-4.194,-0.1158,2779218400,27159398261.0
2012-06-04,'399905,中证 500,3621.808,3707.314,3621.808,3684.037,3744.437,-122.629,-3.275,3714006400,35613344956.0
